Activity Period,Operating Airline,Passenger Count
200909,SkyWest Airlines,10296
200909,SkyWest Airlines,108483
200909,SkyWest Airlines,107735
200909,SkyWest Airlines,2267
200909,SkyWest Airlines,8608
200909,SkyWest Airlines,10619
200909,Southwest Airlines,127740
200909,Southwest Airlines,127111
200909,Southwest Airlines,65
200909,Sun Country Airlines,2826
200909,Sun Country Airlines,3034
200909,TACA,3870
200909,TACA,3476
200909,US Airways,68226
200909,US Airways,70130
200909,United Airlines,60945
200909,United Airlines,60936
200909,United Airlines - Pre 07/01/2013,6934
200909,United Airlines - Pre 07/01/2013,5198
200909,United Airlines - Pre 07/01/2013,18941
200909,United Airlines - Pre 07/01/2013,19647
200909,United Airlines - Pre 07/01/2013,243
200909,United Airlines - Pre 07/01/2013,359882
200909,United Airlines - Pre 07/01/2013,373299
200909,United Airlines - Pre 07/01/2013,4614
200909,United Airlines - Pre 07/01/2013,63857
200909,United Airlines - Pre 07/01/2013,57377
200909,United Airlines - Pre 07/01/2013,1602
200909,United Airlines - Pre 07/01/2013,9337
200909,United Airlines - Pre 07/01/2013,9081
200909,United Airlines - Pre 07/01/2013,247
200909,United Airlines - Pre 07/01/2013,16050
200909,United Airlines - Pre 07/01/2013,17846
200909,United Airlines - Pre 07/01/2013,94
200909,United Airlines - Pre 07/01/2013,31534
200909,United Airlines - Pre 07/01/2013,32527
200909,United Airlines - Pre 07/01/2013,541
200909,United Airlines - Pre 07/01/2013,3203
200909,United Airlines - Pre 07/01/2013,3528
200909,United Airlines - Pre 07/01/2013,114
200909,Virgin America,106231
200909,Virgin America,109898
200909,Virgin Atlantic,9952
200909,Virgin Atlantic,10174
200909,WestJet Airlines,1405
200909,WestJet Airlines,1465
200910,Aer Lingus,2125
200910,Aer Lingus,2042
200910,Aeromexico,2420
200910,Aeromexico,2589
200910,Air Canada,21059
200910,Air Canada,20349
200910,Air China,5477
200910,Air China,5265
200910,Air France,11892
200910,Air France,11834
200910,Air New Zealand,3932
200910,Air New Zealand,6166
200910,AirTran Airways,11103
200910,AirTran Airways,11863
200910,Alaska Airlines,34105
200910,Alaska Airlines,35074
200910,Alaska Airlines,3874
200910,Alaska Airlines,4061
200910,All Nippon Airways,6543
200910,All Nippon Airways,6905
200910,American Airlines,146842
200910,American Airlines,147299
200910,American Eagle Airlines,1926
200910,American Eagle Airlines,1858
200910,Asiana Airlines,3723
200910,Asiana Airlines,4859
200910,British Airways,18727
200910,British Airways,19685
200910,Cathay Pacific,16579
200910,Cathay Pacific,18147
200910,China Airlines,7120
200910,China Airlines,9446
200910,Delta Air Lines,65476
200910,Delta Air Lines,67104
200910,EVA Airways,9933
200910,EVA Airways,11847
200910,Emirates,6243
200910,Emirates,7528
200910,Frontier Airlines,15205
200910,Frontier Airlines,14162
200910,Hawaiian Airlines,7750
200910,Hawaiian Airlines,7441
200910,Horizon Air,8602
200910,Horizon Air,8352
200910,Japan Airlines,6647
200910,Japan Airlines,6987
200910,JetBlue Airways,20958
200910,JetBlue Airways,21242
200910,KLM Royal Dutch Airlines,11028
200910,KLM Royal Dutch Airlines,10723
200910,Korean Air Lines,3861
200910,Korean Air Lines,4599
200910,Lufthansa German Airlines,19211
200910,Lufthansa German Airlines,18813
200910,Mexicana Airlines,8900
200910,Mexicana Airlines,10173
200910,Midwest Airlines,2436
200910,Midwest Airlines,2312
200910,Northwest Airlines,46984
200910,Northwest Airlines,47951
200910,Northwest Airlines,1332
200910,Northwest Airlines,6173
200910,Northwest Airlines,6431
200910,Philippine Airlines,7214
200910,Philippine Airlines,7770
200910,Qantas Airways,5039
200910,Qantas Airways,5754
200910,Singapore Airlines,12263
200910,Singapore Airlines,14589
200910,SkyWest Airlines,10654
200910,SkyWest Airlines,10470
200910,SkyWest Airlines,107547
200910,SkyWest Airlines,108411
200910,SkyWest Airlines,2159
200910,SkyWest Airlines,9189
200910,SkyWest Airlines,10593
200910,Southwest Airlines,140216
200910,Southwest Airlines,140781
200910,Southwest Airlines,79
200910,Sun Country Airlines,62
200910,TACA,3257
200910,TACA,3752
200910,US Airways,71823
200910,US Airways,72443
200910,United Airlines,62321
200910,United Airlines,63635
200910,United Airlines - Pre 07/01/2013,9512
200910,United Airlines - Pre 07/01/2013,5087
200910,United Airlines - Pre 07/01/2013,19939
200910,United Airlines - Pre 07/01/2013,19961
200910,United Airlines - Pre 07/01/2013,267
200910,United Airlines - Pre 07/01/2013,378838
200910,United Airlines - Pre 07/01/2013,379265
200910,United Airlines - Pre 07/01/2013,5070
200910,United Airlines - Pre 07/01/2013,56958
200910,United Airlines - Pre 07/01/2013,60976
200910,United Airlines - Pre 07/01/2013,1809
200910,United Airlines - Pre 07/01/2013,8568
200910,United Airlines - Pre 07/01/2013,11048
200910,United Airlines - Pre 07/01/2013,420
200910,United Airlines - Pre 07/01/2013,13642
200910,United Airlines - Pre 07/01/2013,13638
200910,United Airlines - Pre 07/01/2013,115
200910,United Airlines - Pre 07/01/2013,24385
200910,United Airlines - Pre 07/01/2013,23827
200910,United Airlines - Pre 07/01/2013,343
200910,United Airlines - Pre 07/01/2013,3004
200910,United Airlines - Pre 07/01/2013,3252
200910,United Airlines - Pre 07/01/2013,147
200910,Virgin America,111971
200910,Virgin America,113525
200910,Virgin Atlantic,9750
200910,Virgin Atlantic,10015
200910,WestJet Airlines,1325
201103,Servisair,64
200910,WestJet Airlines,1457
200911,Aeromexico,2282
200911,Aeromexico,2776
200911,Air Canada,15320
200911,Air Canada,14760
200911,Air China,4849
200911,Air China,4208
200911,Air France,6860
200911,Air France,7229
200911,Air New Zealand,5084
200911,Air New Zealand,5712
200911,AirTran Airways,11103
200911,AirTran Airways,11863
200911,Alaska Airlines,30524
200911,Alaska Airlines,31460
200911,Alaska Airlines,7232
200911,Alaska Airlines,7429
200911,All Nippon Airways,6438
200911,All Nippon Airways,6536
200911,American Airlines,132095
200911,American Airlines,133887
200911,American Eagle Airlines,1131
200911,American Eagle Airlines,977
200911,Asiana Airlines,4339
200911,Asiana Airlines,4357
200911,British Airways,13751
200911,British Airways,14796
200911,Cathay Pacific,18346
200911,Cathay Pacific,21058
200911,China Airlines,9362
200911,China Airlines,10950
200911,Delta Air Lines,57082
200911,Delta Air Lines,59804
200911,EVA Airways,11902
200911,EVA Airways,13601
200911,Emirates,6416
200911,Emirates,9549
200911,Frontier Airlines,14313
200911,Frontier Airlines,13422
200911,Hawaiian Airlines,7033
200911,Hawaiian Airlines,7153
200911,Horizon Air,8439
200911,Horizon Air,8248
200911,Japan Airlines,6306
200911,Japan Airlines,6706
200911,JetBlue Airways,16821
200911,JetBlue Airways,17303
200911,KLM Royal Dutch Airlines,6151
200911,KLM Royal Dutch Airlines,6406
200911,Korean Air Lines,3488
200911,Korean Air Lines,3897
200911,Lufthansa German Airlines,16651
200911,Lufthansa German Airlines,16160
200911,Mexicana Airlines,9354
200911,Mexicana Airlines,10183
200911,Midwest Airlines,2158
200911,Midwest Airlines,2307
200911,Northwest Airlines,41411
200911,Northwest Airlines,42238
200911,Northwest Airlines,986
200911,Northwest Airlines,6585
200911,Northwest Airlines,6628
200911,Philippine Airlines,7195
200911,Philippine Airlines,7745
200911,Qantas Airways,4676
200911,Qantas Airways,4388
200911,Singapore Airlines,12644
200911,Singapore Airlines,13787
200911,SkyWest Airlines,10237
200911,SkyWest Airlines,9944
200911,SkyWest Airlines,106832
200911,SkyWest Airlines,105985
200911,SkyWest Airlines,2027
200911,SkyWest Airlines,7614
200911,SkyWest Airlines,10195
200911,Southwest Airlines,131186
200911,Southwest Airlines,130341
200911,Southwest Airlines,88
200911,Sun Country Airlines,836
200911,Sun Country Airlines,857
200911,TACA,3582
200911,TACA,4037
200911,US Airways,61642
200911,US Airways,63489
200911,United Airlines,54167
200911,United Airlines,54503
200911,United Airlines - Pre 07/01/2013,12195
200911,United Airlines - Pre 07/01/2013,5249
200911,United Airlines - Pre 07/01/2013,18358
200911,United Airlines - Pre 07/01/2013,18573
200911,United Airlines - Pre 07/01/2013,224
200911,United Airlines - Pre 07/01/2013,348799
200911,United Airlines - Pre 07/01/2013,352889
200911,United Airlines - Pre 07/01/2013,4253
200911,United Airlines - Pre 07/01/2013,52515
200911,United Airlines - Pre 07/01/2013,48658
200911,United Airlines - Pre 07/01/2013,1703
200911,United Airlines - Pre 07/01/2013,9063
200911,United Airlines - Pre 07/01/2013,9069
200911,United Airlines - Pre 07/01/2013,239
200911,United Airlines - Pre 07/01/2013,8218
200911,United Airlines - Pre 07/01/2013,8494
200911,United Airlines - Pre 07/01/2013,121
200911,United Airlines - Pre 07/01/2013,16586
200911,United Airlines - Pre 07/01/2013,16125
200911,United Airlines - Pre 07/01/2013,329
200911,United Airlines - Pre 07/01/2013,6539
200911,United Airlines - Pre 07/01/2013,7541
200911,United Airlines - Pre 07/01/2013,86
200911,Virgin America,108017
200911,Virgin America,109527
200911,Virgin Atlantic,6811
200911,Virgin Atlantic,7891
200912,Aeromexico,2210
200912,Aeromexico,3123
200912,Air Canada,17301
200912,Air Canada,15849
200912,Air China,5428
200912,Air China,5448
200912,Air France,7331
200912,Air France,7504
200912,Air New Zealand,5646
200912,Air New Zealand,6375
200912,AirTran Airways,10963
200912,AirTran Airways,11228
200912,Alaska Airlines,30804
200912,Alaska Airlines,32152
200912,Alaska Airlines,7912
200912,Alaska Airlines,8496
200912,All Nippon Airways,6480
200912,All Nippon Airways,7032
200912,American Airlines,129652
200912,American Airlines,129921
200912,Asiana Airlines,4573
200912,Asiana Airlines,4965
200912,British Airways,11911
200912,British Airways,11858
200912,Cathay Pacific,20249
200912,Cathay Pacific,21373
200912,China Airlines,10092
200912,China Airlines,11065
200912,Delta Air Lines,60141
200912,Delta Air Lines,59159
200912,EVA Airways,12927
200912,EVA Airways,15089
200912,Emirates,8852
200912,Emirates,9351
200912,Frontier Airlines,13138
200912,Frontier Airlines,12526
200912,Hawaiian Airlines,7018
200912,Hawaiian Airlines,7278
200912,Horizon Air,8661
200912,Horizon Air,8814
200912,Japan Airlines,6240
200912,Japan Airlines,7425
200912,JetBlue Airways,19297
200912,JetBlue Airways,20158
200912,KLM Royal Dutch Airlines,6705
200912,KLM Royal Dutch Airlines,6400
200912,Korean Air Lines,4150
200912,Korean Air Lines,4718
200912,Lufthansa German Airlines,16892
200912,Lufthansa German Airlines,16862
200912,Mesa Airlines,2115
200912,Mesa Airlines,2472
200912,Mesaba Airlines,1630
200912,Mesaba Airlines,1829
200912,Mexicana Airlines,8997
200912,Mexicana Airlines,12371
200912,Midwest Airlines,2305
200912,Midwest Airlines,2293
200912,Northwest Airlines,41165
200912,Northwest Airlines,41571
200912,Northwest Airlines,1456
200912,Northwest Airlines,6788
200912,Northwest Airlines,7360
200912,Philippine Airlines,8258
200912,Philippine Airlines,11919
200912,Qantas Airways,4534
200912,Qantas Airways,4096
200912,Singapore Airlines,14172
200912,Singapore Airlines,14858
200912,SkyWest Airlines,7713
200912,SkyWest Airlines,7947
200912,SkyWest Airlines,106896
200912,SkyWest Airlines,109015
200912,SkyWest Airlines,2454
200912,SkyWest Airlines,9368
200912,SkyWest Airlines,11054
200912,Southwest Airlines,125652
200912,Southwest Airlines,130795
200912,Southwest Airlines,229
200912,Sun Country Airlines,2997
200912,Sun Country Airlines,2902
200912,TACA,4947
200912,TACA,6607
200912,US Airways,58144
200912,US Airways,59770
200912,United Airlines,60291
200912,United Airlines,61009
200912,United Airlines - Pre 07/01/2013,11829
200912,United Airlines - Pre 07/01/2013,5063
200912,United Airlines - Pre 07/01/2013,19123
200912,United Airlines - Pre 07/01/2013,19355
200912,United Airlines - Pre 07/01/2013,253
200912,United Airlines - Pre 07/01/2013,363333
200912,United Airlines - Pre 07/01/2013,367743
200912,United Airlines - Pre 07/01/2013,4797
200912,United Airlines - Pre 07/01/2013,52591
200912,United Airlines - Pre 07/01/2013,55284
200912,United Airlines - Pre 07/01/2013,1933
200912,United Airlines - Pre 07/01/2013,10036
200912,United Airlines - Pre 07/01/2013,10729
200912,United Airlines - Pre 07/01/2013,364
200912,United Airlines - Pre 07/01/2013,11802
201110,Servisair,48
200912,United Airlines - Pre 07/01/2013,12558
200912,United Airlines - Pre 07/01/2013,92
200912,United Airlines - Pre 07/01/2013,17757
200912,United Airlines - Pre 07/01/2013,17453
200912,United Airlines - Pre 07/01/2013,338
200912,United Airlines - Pre 07/01/2013,7657
200912,United Airlines - Pre 07/01/2013,9298
200912,United Airlines - Pre 07/01/2013,65
200912,Virgin America,109590
200912,Virgin America,112993
200912,Virgin Atlantic,7505
200912,Virgin Atlantic,7947
201001,Aeromexico,2395
201001,Aeromexico,2927
201001,Air Canada,14300
201001,Air Canada,13116
201001,Air China,5614
201001,Air China,5049
201001,Air France,7406
201001,Air France,6895
201001,Air New Zealand,6234
201001,Air New Zealand,6929
201001,AirTran Airways,7542
201001,AirTran Airways,7410
201001,Alaska Airlines,24281
201001,Alaska Airlines,25053
201001,Alaska Airlines,7729
201001,Alaska Airlines,6865
201001,All Nippon Airways,7204
201001,All Nippon Airways,6410
201001,American Airlines,119173
201001,American Airlines,112859
201001,Asiana Airlines,5195
201001,Asiana Airlines,4819
201001,British Airways,11239
201001,British Airways,11806
201001,Cathay Pacific,22970
201001,Cathay Pacific,20646
201001,China Airlines,11200
201001,China Airlines,11402
201001,Delta Air Lines,52648
201001,Delta Air Lines,52348
201001,EVA Airways,15627
201001,EVA Airways,13639
201001,Emirates,9487
201001,Emirates,8027
201001,Frontier Airlines,12344
201001,Frontier Airlines,10416
201001,Hawaiian Airlines,7323
201001,Hawaiian Airlines,6786
201001,Horizon Air,8058
201001,Horizon Air,7757
201001,Japan Airlines,7244
201001,Japan Airlines,6402
201001,JetBlue Airways,25047
201001,JetBlue Airways,24824
201001,KLM Royal Dutch Airlines,6744
201001,KLM Royal Dutch Airlines,5664
201001,Korean Air Lines,4972
201001,Korean Air Lines,4326
201001,Lufthansa German Airlines,17139
201001,Lufthansa German Airlines,16541
201001,Mesa Airlines,582
201001,Mesa Airlines,320
201001,Mesaba Airlines,1513
201001,Mesaba Airlines,1530
201001,Mexicana Airlines,12417
201001,Mexicana Airlines,10168
201001,Midwest Airlines,1690
201001,Midwest Airlines,1674
201001,Northwest Airlines,35667
201001,Northwest Airlines,33639
201001,Northwest Airlines,2037
201001,Northwest Airlines,7093
201001,Northwest Airlines,5737
201001,Philippine Airlines,12267
201001,Philippine Airlines,10893
201001,Qantas Airways,4273
201001,Qantas Airways,4661
201001,Singapore Airlines,14954
201001,Singapore Airlines,14678
201001,SkyWest Airlines,8407
201001,SkyWest Airlines,7201
201001,SkyWest Airlines,99650
201001,SkyWest Airlines,97772
201001,SkyWest Airlines,2072
201001,SkyWest Airlines,8989
201001,SkyWest Airlines,11005
201001,Southwest Airlines,108293
201001,Southwest Airlines,104593
201001,Southwest Airlines,221
201001,Sun Country Airlines,463
201001,Sun Country Airlines,553
201001,TACA,4829
201001,TACA,5416
201001,US Airways,54480
201001,US Airways,54705
201001,United Airlines,51185
201001,United Airlines,49746
201001,United Airlines - Pre 07/01/2013,10492
201001,United Airlines - Pre 07/01/2013,3858
201001,United Airlines - Pre 07/01/2013,17850
201001,United Airlines - Pre 07/01/2013,17392
201001,United Airlines - Pre 07/01/2013,297
201001,United Airlines - Pre 07/01/2013,339147
201001,United Airlines - Pre 07/01/2013,330464
201001,United Airlines - Pre 07/01/2013,5630
201001,United Airlines - Pre 07/01/2013,56277
201001,United Airlines - Pre 07/01/2013,51801
201001,United Airlines - Pre 07/01/2013,1804
201001,United Airlines - Pre 07/01/2013,9514
201001,United Airlines - Pre 07/01/2013,10474
201001,United Airlines - Pre 07/01/2013,600
201001,United Airlines - Pre 07/01/2013,9608
201001,United Airlines - Pre 07/01/2013,11078
201001,United Airlines - Pre 07/01/2013,163
201001,United Airlines - Pre 07/01/2013,16175
201001,United Airlines - Pre 07/01/2013,15637
201001,United Airlines - Pre 07/01/2013,324
201001,United Airlines - Pre 07/01/2013,6956
201001,United Airlines - Pre 07/01/2013,6397
201001,United Airlines - Pre 07/01/2013,24
201001,Virgin America,93097
201001,Virgin America,91652
201001,Virgin Atlantic,7936
201001,Virgin Atlantic,7415
201002,Aeromexico,2570
201002,Aeromexico,2273
201002,Air Canada,14135
201002,Air Canada,14979
201002,Air China,4574
201002,Air China,4779
201002,Air France,6152
201002,Air France,5693
201002,Air New Zealand,4966
201002,Air New Zealand,5377
201002,AirTran Airways,6139
201002,AirTran Airways,6153
201002,Alaska Airlines,22328
201002,Alaska Airlines,23027
201002,Alaska Airlines,6211
201002,Alaska Airlines,6671
201002,All Nippon Airways,6011
201002,All Nippon Airways,5577
201002,American Airlines,105641
201002,American Airlines,101506
201002,Asiana Airlines,4156
201002,Asiana Airlines,4560
201002,British Airways,12481
201002,British Airways,13400
201002,Cathay Pacific,17299
201002,Cathay Pacific,17346
201002,China Airlines,7336
